"","name","Amp","Q","X_peak","Y_peak","X_sig","Y_sig","method","amplitude","orientation","rss","rmse","deviance","AIC","R2","R2_adj"
"80","STC02-LM-01-5324-cell1",1,-1,-1.68774371708537,2.48939357578881,2.56243491561863,3.0682360696059,"elliptical_log","constrained","constrained",0.505178259185924,0.118459821972816,0.505178259185924,-41.4254886398843,0.857617399348343,0.853429675799765
"81","STC02-LM-01-5385-cell1",1,-1,-1.17420967518645,2.54245195347125,2.81233257675129,2.32590827812852,"elliptical_log","constrained","constrained",0.354602733748404,0.0992475487730336,0.354602733748404,-54.1663657291573,0.904920108071174,0.902123640661503
"82","STC02-LM-01-5450-cell1",1,-1,-1.65614117384353,1.81135359214844,2.96596553611971,3.24359690360013,"elliptical_log","constrained","constrained",1.53003630706389,0.206157727309826,1.53003630706389,-1.5326146454068,0.63426339278355,0.623506433747772
"83","STC02-LM-01-5450-cell2",1,-1,-1.48550504620065,2.30670683565636,2.09279090762663,3.20071971347608,"elliptical_log","constrained","constrained",0.906691649783187,0.158700595968144,0.906691649783187,-20.3694101316322,0.734530412703119,0.726722483664975
"84","STC02-LM-01-5525-cell1",1,-1,3.28129372373049,3.35144230953955,8.05900371042533,5.38610442930509,"elliptical_log","constrained","constrained",0.958860256842304,0.163202350272625,0.958860256842304,-18.3554649563016,0.662371792212963,0.652441550807462
"85","STC02-LM-01-5525-cell2",1,-1,-1.85486840832255,2.73533723610178,2.58154052601671,3.85949083875584,"elliptical_log","constrained","constrained",0.631424807856338,0.132437071834171,0.631424807856338,-33.395058275795,0.822983400888044,0.817777030325928
"86","STC02-LM-02-5253-cell1",1,-1,-2.07901211240921,2.12353433446318,2.45684809820266,3.24396639815251,"elliptical_log","constrained","constrained",1.03752908651756,0.169765286213836,1.03752908651756,-15.5167951082977,0.67751953580673,0.668034816271633
"87","STC02-LM-02-5253-cell2",1,-1,-1.85709810234609,1.95899732998348,2.78781301085395,3.91647925805848,"elliptical_log","constrained","constrained",1.38653706307234,0.196252180672409,1.38653706307234,-5.07797197784985,0.622672201026445,0.611574324586047
"88","STC02-LM-02-5304-cell2",1,-1,-1.706421151715,2.4181936798862,1.60476090618948,1.96925800488973,"elliptical_log","constrained","constrained",0.635515053715721,0.132865330077292,0.635515053715721,-33.1626094169471,0.743434013565819,0.735887955141284
"89","STC02-LM-02-5375-cell1",1,-1,-1.60814050465961,8.94542838865523,2.72457443429126,10.7778818496807,"elliptical_log","constrained","constrained",1.3431935719371,0.193160380393621,1.3431935719371,-6.22130591277844,0.518135831473344,0.503963355928442
"90","STC02-LM-02-5447-cell1",1,-1,-2.07481190402257,1.59322962823667,2.57790114269872,2.88608996649674,"elliptical_log","constrained","constrained",0.75068560795438,0.144403524883338,0.75068560795438,-27.1667678528413,0.779161049339153,0.772665786084422
"91","STC02-LM-03-5423-cell1",1,-1,-1.61108419557015,1.94974702266892,2.14142182753391,2.50567881150684,"elliptical_log","constrained","constrained",0.833766642885609,0.152184705291301,0.833766642885609,-23.387969330587,0.704911251375151,0.696232170533244
"92","STC02-LM-03-5498-cell1",1,-1,-2.80542102221692,1.99262352743327,2.41831002756107,3.35837142887342,"elliptical_log","constrained","constrained",0.775871485410763,0.146805945744219,0.775871485410763,-25.9787692212151,0.744450668345394,0.736934511532023
"93","STC02-LM-05-5160-cell1",1,-1,-2.22911760325499,5.84172314817155,2.09882384678643,4.52076834602546,"elliptical_log","constrained","constrained",0.830929590728142,0.15192556572291,0.830929590728142,-23.5106751726353,0.689043865692389,0.679898097036283
"94","STC02-LM-05-5517-cell1",1,-1,-2.12832863874053,3.51890376811605,1.95188086430374,2.67636706427738,"elliptical_log","constrained","constrained",0.417118761518983,0.107641220099069,0.417118761518983,-48.3209421189975,0.900108399684694,0.897170411440126
"95","STC03-LM-03-5176-cell1",1,-1,-1.3786547340532,1.68300151365512,0.816639321075948,1.92291103493064,"elliptical_log","constrained","constrained",0.485985420479048,0.142300360224282,0.485985420479048,-15.4820820436287,0.803018231214388,0.794064514451405
"96","STC03-LM-03-5249-cell1",1,-1,-2.3910481844644,7.3549356261341,2.12374878490079,5.95433458643955,"elliptical_log","constrained","constrained",1.60572973746343,0.211195652934498,1.60572973746343,0.20571206653414,0.50207543551905,0.487430595387258
"97","STC03-LM-03-5249-cell2",1,-1,-1.52635949216095,8.27421096547462,2.91339669163034,5.79123749059939,"elliptical_log","constrained","constrained",1.03312249889918,0.185573210970692,1.03312249889918,-5.92203639712461,0.472168348574204,0.45331721816614
"98","STC03-LM-03-5330-cell1",1,-1,-2.54047205712855,2.73042381863896,2.06985818940489,2.13063040169545,"elliptical_log","constrained","constrained",2.55508952725001,0.266410790116088,2.55508952725001,16.9280340765253,0.604616224383102,0.592987289806134
"99","STC03-LM-03-5483-cell1",1,-1,-2.35968623803207,2.49140079727469,3.24751871387588,2.47080506517248,"elliptical_log","constrained","constrained",1.27939477127819,0.188517223739945,1.27939477127819,-7.97317067153037,0.68151552271438,0.67214833220598
